timestamp,device,rodada,id,tempInterna,tempExterna,umidade,luz,criticidade,distancia,tempoForaDaFaixa,situacao
2026-08-24 18:40:53+00:00,ESP32Noris001Vaccine,11,8,5.5,27.3,72.6,497,43,51.1,0,TRANSPORTE_OK
2026-08-24 18:40:54+00:00,ESP32Noris001Vaccine,11,9,5.75,27.9,72.0,666,38,49.2,0,TRANSPORTE_OK
2026-08-24 18:40:55+00:00,ESP32Noris001Vaccine,11,10,5.75,28.3,68.0,565,41,47.3,0,TRANSPORTE_OK
2026-08-24 18:40:56+00:00,ESP32Noris001Vaccine,11,11,5.5,27.9,67.3,529,38,46.3,0,TRANSPORTE_OK
2026-08-24 18:40:57+00:00,ESP32Noris001Vaccine,11,12,5.0,27.2,68.0,461,41,47.1,0,TRANSPORTE_OK
2026-08-24 18:40:58+00:00,ESP32Noris001Vaccine,11,13,4.75,27.5,69.1,450,41,45.9,0,TRANSPORTE_OK
2026-08-24 18:40:59+00:00,ESP32Noris001Vaccine,11,14,4.75,26.8,70.9,525,39,43.4,0,TRANSPORTE_OK
2026-08-24 18:41:00+00:00,ESP32Noris001Vaccine,11,15,4.25,26.8,71.5,371,41,44.1,0,TRANSPORTE_OK
2026-08-24 18:41:01+00:00,ESP32Noris001Vaccine,11,16,4.0,26.6,72.1,413,37,43.0,0,TRANSPORTE_OK
2026-08-24 18:41:02+00:00,ESP32Noris001Vaccine,11,17,4.0,26.2,71.0,290,37,42.8,0,TRANSPORTE_OK
2026-08-24 18:41:03+00:00,ESP32Noris001Vaccine,11,18,3.5,25.8,72.7,243,40,42.5,0,TRANSPORTE_OK
2026-08-24 18:41:04+00:00,ESP32Noris001Vaccine,11,19,3.5,25.5,73.7,224,41,42.0,0,TRANSPORTE_OK
2026-08-24 18:41:05+00:00,ESP32Noris001Vaccine,11,20,3.25,25.5,68.9,252,42,41.0,0,TRANSPORTE_OK
2026-08-24 18:41:06+00:00,ESP32Noris001Vaccine,11,21,3.75,25.9,73.6,269,37,41.6,0,TRANSPORTE_OK
2026-08-24 18:41:07+00:00,ESP32Noris001Vaccine,11,22,4.0,25.8,71.1,269,38,43.2,0,TRANSPORTE_OK
2026-08-24 18:41:08+00:00,ESP32Noris001Vaccine,11,23,4.25,26.7,74.7,281,38,41.8,0,TRANSPORTE_OK
2026-08-24 18:41:09+00:00,ESP32Noris001Vaccine,11,24,4.5,27.1,67.1,271,39,42.7,0,TRANSPORTE_OK
2026-08-24 18:41:10+00:00,ESP32Noris001Vaccine,11,25,4.75,27.6,68.8,436,41,43.1,0,TRANSPORTE_OK
2026-08-24 18:41:11+00:00,ESP32Noris001Vaccine,11,26,5.0,27.9,70.4,397,40,44.3,0,TRANSPORTE_OK
2026-08-24 18:41:12+00:00,ESP32Noris001Vaccine,11,27,5.25,28.1,65.3,393,41,43.6,0,TRANSPORTE_OK
2026-08-24 18:41:13+00:00,ESP32Noris001Vaccine,11,28,5.75,28.2,66.0,370,37,43.8,0,TRANSPORTE_OK
2026-08-24 18:41:14+00:00,ESP32Noris001Vaccine,11,29,5.75,28.6,70.0,377,39,44.4,0,TRANSPORTE_OK
2026-08-24 18:41:15+00:00,ESP32Noris001Vaccine,11,30,6.0,28.2,65.7,365,40,45.2,0,TRANSPORTE_OK
2026-08-24 18:41:16+00:00,ESP32Noris001Vaccine,11,31,5.75,27.4,72.7,343,38,45.8,0,TRANSPORTE_OK
2026-08-24 18:41:17+00:00,ESP32Noris001Vaccine,11,32,5.5,26.8,73.7,388,38,46.2,0,TRANSPORTE_OK
2026-08-24 18:41:18+00:00,ESP32Noris001Vaccine,11,33,5.25,26.2,69.0,290,39,45.2,0,TRANSPORTE_OK
2026-08-24 18:41:19+00:00,ESP32Noris001Vaccine,11,34,5.0,25.5,70.0,278,38,46.2,0,TRANSPORTE_OK
2026-08-24 18:41:20+00:00,ESP32Noris001Vaccine,11,35,4.75,24.4,71.8,343,38,47.0,0,TRANSPORTE_OK
2026-08-24 18:41:21+00:00,ESP32Noris001Vaccine,11,36,4.5,23.8,73.6,338,36,46.7,0,TRANSPORTE_OK
2026-08-24 18:41:22+00:00,ESP32Noris001Vaccine,11,37,4.25,23.0,74.2,336,36,48.3,0,TRANSPORTE_OK
2026-08-24 18:41:23+00:00,ESP32Noris001Vaccine,11,38,4.0,22.6,76.4,215,40,47.6,0,TRANSPORTE_OK
2026-08-24 18:41:24+00:00,ESP32Noris001Vaccine,11,39,3.75,21.6,82.2,287,39,48.6,0,TRANSPORTE_OK
2026-08-24 18:44:36+00:00,ESP32Noris001Vaccine,12,0,5.75,25.4,71.4,652,40,60.9,0,TRANSPORTE_OK
2026-08-24 18:44:37+00:00,ESP32Noris001Vaccine,12,1,5.75,25.5,72.4,606,39,59.4,0,TRANSPORTE_OK
2026-08-24 18:44:38+00:00,ESP32Noris001Vaccine,12,2,5.75,26.5,65.1,550,41,61.1,0,TRANSPORTE_OK
2026-08-24 18:44:39+00:00,ESP32Noris001Vaccine,12,3,5.25,26.5,68.1,526,40,60.9,0,TRANSPORTE_OK
2026-08-24 18:44:40+00:00,ESP32Noris001Vaccine,12,4,5.25,26.2,70.9,544,42,61.6,0,TRANSPORTE_OK
2026-08-24 18:44:41+00:00,ESP32Noris001Vaccine,12,5,5.0,27.0,68.6,475,40,62.1,0,TRANSPORTE_OK
2026-08-24 18:44:42+00:00,ESP32Noris001Vaccine,12,6,4.5,27.2,70.5,486,40,61.1,0,TRANSPORTE_OK
2026-08-24 18:44:43+00:00,ESP32Noris001Vaccine,12,7,4.5,27.7,66.6,512,37,61.2,0,TRANSPORTE_OK
2026-08-24 18:44:44+00:00,ESP32Noris001Vaccine,12,8,4.25,27.7,66.1,420,40,62.2,0,TRANSPORTE_OK
2026-08-24 18:44:45+00:00,ESP32Noris001Vaccine,12,9,4.25,28.0,71.6,434,37,62.6,0,TRANSPORTE_OK
2026-08-24 18:44:46+00:00,ESP32Noris001Vaccine,12,10,4.0,27.8,66.9,386,36,62.2,0,TRANSPORTE_OK
2026-08-24 18:44:47+00:00,ESP32Noris001Vaccine,12,11,4.0,28.8,64.1,392,41,63.0,0,TRANSPORTE_OK
2026-08-24 18:44:48+00:00,ESP32Noris001Vaccine,12,12,4.0,28.4,65.9,324,40,60.8,0,TRANSPORTE_OK
2026-08-24 18:44:49+00:00,ESP32Noris001Vaccine,12,13,4.25,27.8,64.9,432,39,59.0,0,TRANSPORTE_OK
2026-08-24 18:44:50+00:00,ESP32Noris001Vaccine,12,14,4.75,27.1,65.3,516,37,57.2,0,TRANSPORTE_OK
2026-08-24 18:44:51+00:00,ESP32Noris001Vaccine,12,15,4.75,26.7,72.8,518,38,55.4,0,TRANSPORTE_OK
2026-08-24 18:44:52+00:00,ESP32Noris001Vaccine,12,16,5.25,26.0,71.7,588,40,52.8,0,TRANSPORTE_OK
2026-08-24 18:44:53+00:00,ESP32Noris001Vaccine,12,17,5.25,25.9,74.1,578,38,51.8,0,TRANSPORTE_OK
2026-08-24 18:44:54+00:00,ESP32Noris001Vaccine,12,18,5.75,26.1,69.8,565,36,49.9,0,TRANSPORTE_OK
2026-08-24 18:44:55+00:00,ESP32Noris001Vaccine,12,19,6.25,25.1,73.9,618,37,48.5,0,TRANSPORTE_OK
2026-08-24 18:44:56+00:00,ESP32Noris001Vaccine,12,20,6.25,24.5,73.3,629,38,46.2,0,TRANSPORTE_OK
2026-08-24 18:44:57+00:00,ESP32Noris001Vaccine,12,21,6.5,24.4,71.3,688,38,43.8,0,TRANSPORTE_OK
2026-08-24 18:44:58+00:00,ESP32Noris001Vaccine,12,22,7.0,24.0,76.9,674,39,42.6,0,TRANSPORTE_OK
2026-08-24 18:44:59+00:00,ESP32Noris001Vaccine,12,23,6.5,24.3,75.5,689,38,43.1,0,TRANSPORTE_OK
2026-08-24 18:45:00+00:00,ESP32Noris001Vaccine,12,24,6.25,24.2,73.0,714,35,43.6,0,TRANSPORTE_OK
2026-08-24 18:45:01+00:00,ESP32Noris001Vaccine,12,25,6.25,24.7,73.9,672,39,45.7,0,TRANSPORTE_OK
2026-08-24 18:45:02+00:00,ESP32Noris001Vaccine,12,26,5.75,24.4,75.2,697,40,46.8,0,TRANSPORTE_OK
2026-08-24 18:45:03+00:00,ESP32Noris001Vaccine,12,27,5.5,25.2,75.1,606,37,46.6,0,TRANSPORTE_OK
2026-08-24 18:45:04+00:00,ESP32Noris001Vaccine,12,28,5.25,25.4,69.9,575,38,49.3,0,TRANSPORTE_OK
2026-08-24 18:45:05+00:00,ESP32Noris001Vaccine,12,29,5.0,25.6,70.4,497,39,49.5,0,TRANSPORTE_OK
2026-08-24 18:45:06+00:00,ESP32Noris001Vaccine,12,30,4.75,25.6,70.4,470,38,50.7,0,TRANSPORTE_OK
2026-08-24 18:45:07+00:00,ESP32Noris001Vaccine,12,31,4.75,25.9,72.7,497,37,51.4,0,TRANSPORTE_OK
2026-08-24 18:45:08+00:00,ESP32Noris001Vaccine,12,32,4.25,25.9,72.5,549,41,52.5,0,TRANSPORTE_OK
2026-08-24 18:45:09+00:00,ESP32Noris001Vaccine,12,33,4.0,26.2,73.1,450,41,54.2,0,TRANSPORTE_OK
2026-08-24 18:45:10+00:00,ESP32Noris001Vaccine,12,34,4.5,25.9,70.0,394,40,52.0,0,TRANSPORTE_OK
2026-08-24 18:45:11+00:00,ESP32Noris001Vaccine,12,35,4.5,25.6,71.3,401,41,52.6,0,TRANSPORTE_OK
2026-08-24 18:45:12+00:00,ESP32Noris001Vaccine,12,36,4.75,26.1,72.4,472,43,50.9,0,TRANSPORTE_OK
2026-08-24 18:45:13+00:00,ESP32Noris001Vaccine,12,37,5.0,25.5,71.2,457,41,50.9,0,TRANSPORTE_OK
2026-08-24 18:45:14+00:00,ESP32Noris001Vaccine,12,38,5.5,24.9,73.3,364,38,50.3,0,TRANSPORTE_OK
2026-08-24 18:45:15+00:00,ESP32Noris001Vaccine,12,39,5.25,25.1,73.6,369,41,48.2,0,TRANSPORTE_OK
2026-08-24 18:45:16+00:00,ESP32Noris001Vaccine,12,40,5.75,25.1,76.9,305,38,48.0,0,TRANSPORTE_OK
2026-08-24 18:45:17+00:00,ESP32Noris001Vaccine,12,41,6.0,24.9,71.7,305,40,46.4,0,TRANSPORTE_OK
2026-08-24 18:45:18+00:00,ESP32Noris001Vaccine,12,42,6.25,25.1,72.2,239,39,46.1,0,TRANSPORTE_OK
2026-08-24 18:45:19+00:00,ESP32Noris001Vaccine,12,43,6.5,24.8,66.9,174,38,45.3,0,TRANSPORTE_OK
2026-08-24 18:45:20+00:00,ESP32Noris001Vaccine,12,44,6.75,24.3,71.1,209,35,45.3,0,TRANSPORTE_OK
2026-08-24 18:49:40+00:00,ESP32Noris001Vaccine,13,0,10.75,34.0,60.2,73,14,10.9,1,CARGA_EM_PERIGO
2026-08-24 18:49:41+00:00,ESP32Noris001Vaccine,13,1,10.75,33.1,56.2,78,18,11.4,2,CARGA_EM_PERIGO
2026-08-24 18:49:42+00:00,ESP32Noris001Vaccine,13,2,10.25,32.1,62.3,79,16,11.3,3,CARGA_EM_PERIGO
2026-08-24 18:49:43+00:00,ESP32Noris001Vaccine,13,3,10.0,31.4,65.5,69,16,10.8,4,CARGA_EM_PERIGO
2026-08-24 18:49:44+00:00,ESP32Noris001Vaccine,13,4,10.0,30.5,69.0,81,18,11.9,5,CARGA_EM_PERIGO
2026-08-24 18:49:45+00:00,ESP32Noris001Vaccine,13,5,9.5,29.2,68.7,91,14,11.3,6,CARGA_EM_PERIGO
2026-08-24 18:49:46+00:00,ESP32Noris001Vaccine,13,6,9.5,28.0,65.0,70,13,12.7,7,CARGA_EM_PERIGO
2026-08-24 18:49:47+00:00,ESP32Noris001Vaccine,13,7,9.25,27.3,68.1,80,17,12.6,8,CARGA_EM_PERIGO
2026-08-24 18:49:48+00:00,ESP32Noris001Vaccine,13,8,9.0,26.5,74.7,88,17,12.6,9,CARGA_EM_PERIGO
2026-08-24 18:49:49+00:00,ESP32Noris001Vaccine,13,9,8.75,24.7,69.8,83,15,12.5,10,CARGA_EM_PERIGO
2026-08-24 18:49:50+00:00,ESP32Noris001Vaccine,13,10,8.75,25.7,64.5,88,14,13.3,11,CARGA_EM_PERIGO
2026-08-24 18:49:51+00:00,ESP32Noris001Vaccine,13,11,9.0,27.0,69.7,89,17,12.6,12,CARGA_EM_PERIGO
2026-08-24 18:49:52+00:00,ESP32Noris001Vaccine,13,12,9.0,28.4,69.6,83,14,13.5,13,CARGA_EM_PERIGO
2026-08-24 18:49:53+00:00,ESP32Noris001Vaccine,13,13,9.25,30.4,63.8,86,18,13.2,14,CARGA_EM_PERIGO
2026-08-24 18:49:54+00:00,ESP32Noris001Vaccine,13,14,9.25,32.1,67.6,85,17,14.3,15,CARGA_EM_PERIGO
2026-08-24 18:49:55+00:00,ESP32Noris001Vaccine,13,15,9.5,33.2,62.1,86,13,15.5,16,CARGA_EM_PERIGO
2026-08-24 18:49:56+00:00,ESP32Noris001Vaccine,13,16,9.5,35.0,60.5,92,18,15.6,17,CARGA_EM_PERIGO
2026-08-24 18:49:57+00:00,ESP32Noris001Vaccine,13,17,9.75,36.8,55.4,87,15,14.2,18,CARGA_EM_PERIGO
2026-08-24 18:49:58+00:00,ESP32Noris001Vaccine,13,18,10.25,38.2,52.8,90,18,15.2,19,CARGA_EM_PERIGO
2026-08-24 18:49:59+00:00,ESP32Noris001Vaccine,13,19,10.0,38.5,55.8,98,16,13.9,20,CARGA_EM_PERIGO
2026-08-24 18:50:00+00:00,ESP32Noris001Vaccine,13,20,10.0,38.4,58.7,92,15,15.1,21,CARGA_EM_PERIGO
2026-08-24 18:50:01+00:00,ESP32Noris001Vaccine,13,21,9.75,37.2,57.6,85,16,14.1,22,CARGA_EM_PERIGO
2026-08-24 18:50:02+00:00,ESP32Noris001Vaccine,13,22,9.75,36.4,59.1,77,15,14.1,23,CARGA_EM_PERIGO
2026-08-24 18:50:03+00:00,ESP32Noris001Vaccine,13,23,10.0,35.0,61.5,68,14,12.6,24,CARGA_EM_PERIGO
2026-08-24 18:50:04+00:00,ESP32Noris001Vaccine,13,24,9.75,34.7,56.4,58,17,12.5,25,CARGA_EM_PERIGO
2026-08-24 18:50:05+00:00,ESP32Noris001Vaccine,13,25,10.0,34.1,62.4,58,15,11.9,26,CARGA_EM_PERIGO
2026-08-24 18:50:06+00:00,ESP32Noris001Vaccine,13,26,10.0,33.5,64.2,48,16,11.0,27,CARGA_EM_PERIGO
2026-08-24 18:50:07+00:00,ESP32Noris001Vaccine,13,27,9.5,32.1,62.7,45,18,11.0,28,CARGA_EM_PERIGO
2026-08-24 18:50:08+00:00,ESP32Noris001Vaccine,13,28,9.75,31.8,60.1,48,16,10.4,29,CARGA_EM_PERIGO
2026-08-24 18:50:09+00:00,ESP32Noris001Vaccine,13,29,9.75,32.8,58.8,60,12,11.1,30,CARGA_EM_PERIGO
2026-08-24 18:50:10+00:00,ESP32Noris001Vaccine,13,30,9.5,33.5,62.9,71,19,10.6,31,CARGA_EM_PERIGO
2026-08-24 18:50:11+00:00,ESP32Noris001Vaccine,13,31,9.75,34.0,60.1,62,16,10.4,32,CARGA_EM_PERIGO
2026-08-24 18:50:12+00:00,ESP32Noris001Vaccine,13,32,9.75,34.8,59.2,69,13,11.4,33,CARGA_EM_PERIGO
2026-08-24 18:50:13+00:00,ESP32Noris001Vaccine,13,33,9.75,36.1,59.2,88,18,11.5,34,CARGA_EM_PERIGO
2026-08-24 18:50:14+00:00,ESP32Noris001Vaccine,13,34,9.5,36.7,53.1,84,14,12.3,35,CARGA_EM_PERIGO
2026-08-24 18:50:15+00:00,ESP32Noris001Vaccine,13,35,9.75,37.1,58.8,83,20,13.3,36,CARGA_EM_PERIGO
2026-08-24 18:50:16+00:00,ESP32Noris001Vaccine,13,36,9.75,38.4,53.0,97,18,13.2,37,CARGA_EM_PERIGO
2026-08-24 18:50:17+00:00,ESP32Noris001Vaccine,13,37,9.75,39.0,53.0,92,18,14.8,38,CARGA_EM_PERIGO
2026-08-24 18:52:57+00:00,ESP32Noris001Vaccine,14,0,10.25,22.0,77.6,37,30,13.9,1,CARGA_EM_PERIGO
2026-08-24 18:52:58+00:00,ESP32Noris001Vaccine,14,1,10.5,23.9,71.8,31,33,15.7,2,CARGA_EM_PERIGO
2026-08-24 18:52:59+00:00,ESP32Noris001Vaccine,14,2,10.25,24.9,73.1,38,33,15.3,3,CARGA_EM_PERIGO
2026-08-24 18:53:00+00:00,ESP32Noris001Vaccine,14,3,10.25,25.9,73.4,38,31,15.9,4,CARGA_EM_PERIGO
2026-08-24 18:53:01+00:00,ESP32Noris001Vaccine,14,4,10.5,27.0,68.7,41,32,16.6,5,CARGA_EM_PERIGO
2026-08-24 18:53:02+00:00,ESP32Noris001Vaccine,14,5,10.5,28.3,75.7,19,32,16.7,6,CARGA_EM_PERIGO
2026-08-24 18:53:03+00:00,ESP32Noris001Vaccine,14,6,10.25,29.8,70.2,24,31,16.6,7,CARGA_EM_PERIGO
2026-08-24 18:53:04+00:00,ESP32Noris001Vaccine,14,7,10.25,31.2,67.2,37,32,17.6,8,CARGA_EM_PERIGO
2026-08-24 18:53:05+00:00,ESP32Noris001Vaccine,14,8,10.25,32.7,60.4,27,31,17.2,9,CARGA_EM_PERIGO
2026-08-24 18:53:06+00:00,ESP32Noris001Vaccine,14,9,10.25,33.5,63.0,31,32,18.3,10,CARGA_EM_PERIGO
2026-08-24 18:53:07+00:00,ESP32Noris001Vaccine,14,10,10.0,34.8,60.6,37,32,19.2,11,CARGA_EM_PERIGO
2026-08-24 18:53:08+00:00,ESP32Noris001Vaccine,14,11,10.25,34.7,58.2,49,33,19.1,12,CARGA_EM_PERIGO
2026-08-24 18:53:09+00:00,ESP32Noris001Vaccine,14,12,10.25,34.5,58.5,49,31,19.9,13,CARGA_EM_PERIGO
2026-08-24 18:53:10+00:00,ESP32Noris001Vaccine,14,13,10.0,34.8,58.0,44,31,19.3,14,CARGA_EM_PERIGO
2026-08-24 18:53:11+00:00,ESP32Noris001Vaccine,14,14,10.25,35.2,56.0,50,35,18.4,15,CARGA_EM_PERIGO
2026-08-24 18:53:12+00:00,ESP32Noris001Vaccine,14,15,10.25,35.3,55.9,52,33,19.0,16,CARGA_EM_PERIGO
2026-08-24 18:53:13+00:00,ESP32Noris001Vaccine,14,16,10.25,35.3,54.9,71,32,18.0,17,CARGA_EM_PERIGO
2026-08-24 18:53:14+00:00,ESP32Noris001Vaccine,14,17,10.25,35.1,59.3,70,32,18.5,18,CARGA_EM_PERIGO
2026-08-24 18:53:15+00:00,ESP32Noris001Vaccine,14,18,10.0,35.1,56.9,79,34,17.3,19,CARGA_EM_PERIGO
2026-08-24 18:53:16+00:00,ESP32Noris001Vaccine,14,19,10.25,35.1,59.0,81,33,17.6,20,CARGA_EM_PERIGO
2026-08-24 18:53:17+00:00,ESP32Noris001Vaccine,14,20,10.25,34.7,63.3,92,31,18.9,21,CARGA_EM_PERIGO
2026-08-24 18:53:18+00:00,ESP32Noris001Vaccine,14,21,10.25,33.9,67.8,74,32,18.5,22,CARGA_EM_PERIGO
2026-08-24 18:53:19+00:00,ESP32Noris001Vaccine,14,22,10.0,32.2,60.6,70,31,18.1,23,CARGA_EM_PERIGO
2026-08-24 18:53:20+00:00,ESP32Noris001Vaccine,14,23,10.0,31.4,64.6,73,32,18.2,24,CARGA_EM_PERIGO
2026-08-24 18:53:21+00:00,ESP32Noris001Vaccine,14,24,10.0,30.1,67.9,55,31,17.8,25,CARGA_EM_PERIGO
2026-08-24 18:53:22+00:00,ESP32Noris001Vaccine,14,25,10.25,29.3,67.4,60,31,18.5,26,CARGA_EM_PERIGO
2026-08-24 18:53:23+00:00,ESP32Noris001Vaccine,14,26,10.0,28.2,65.8,50,31,19.4,27,CARGA_EM_PERIGO
2026-08-24 18:53:24+00:00,ESP32Noris001Vaccine,14,27,10.25,27.4,66.0,49,33,19.1,28,CARGA_EM_PERIGO
2026-08-24 18:53:25+00:00,ESP32Noris001Vaccine,14,28,10.25,25.8,72.8,45,32,17.6,29,CARGA_EM_PERIGO
2026-08-24 18:53:26+00:00,ESP32Noris001Vaccine,14,29,10.0,24.7,72.2,36,32,19.5,30,CARGA_EM_PERIGO
2026-08-24 18:53:27+00:00,ESP32Noris001Vaccine,14,30,10.25,25.1,71.3,46,34,17.7,31,CARGA_EM_PERIGO
2026-08-24 18:53:28+00:00,ESP32Noris001Vaccine,14,31,10.0,26.3,69.2,53,33,19.3,32,CARGA_EM_PERIGO
2026-08-24 18:53:29+00:00,ESP32Noris001Vaccine,14,32,9.75,27.2,70.0,48,32,18.3,33,CARGA_EM_PERIGO
2026-08-24 18:53:30+00:00,ESP32Noris001Vaccine,14,33,9.75,28.2,69.2,54,31,18.1,34,CARGA_EM_PERIGO
2026-08-24 18:53:31+00:00,ESP32Noris001Vaccine,14,34,9.5,29.2,72.3,52,34,17.0,35,CARGA_EM_PERIGO
2026-08-24 18:53:32+00:00,ESP32Noris001Vaccine,14,35,9.75,30.7,60.9,65,32,17.5,36,CARGA_EM_PERIGO
2026-08-24 18:53:33+00:00,ESP32Noris001Vaccine,14,36,9.75,31.1,61.8,73,32,17.1,37,CARGA_EM_PERIGO
2026-08-24 18:53:34+00:00,ESP32Noris001Vaccine,14,37,9.75,32.6,62.8,79,30,15.8,38,CARGA_EM_PERIGO
2026-08-24 18:53:35+00:00,ESP32Noris001Vaccine,14,38,9.5,33.7,58.9,88,30,17.1,39,CARGA_EM_PERIGO
2026-08-24 18:53:36+00:00,ESP32Noris001Vaccine,14,39,9.25,34.4,61.9,89,28,16.5,40,CARGA_EM_PERIGO
2026-08-24 18:56:53+00:00,ESP32Noris001Vaccine,15,0,1.5,26.8,70.0,53,41,15.6,1,CARGA_EM_PERIGO
2026-08-24 18:56:54+00:00,ESP32Noris001Vaccine,15,1,1.5,26.4,71.9,51,42,16.0,2,CARGA_EM_PERIGO
2026-08-24 18:56:55+00:00,ESP32Noris001Vaccine,15,2,1.5,25.8,70.8,55,42,14.0,3,CARGA_EM_PERIGO
2026-08-24 18:56:56+00:00,ESP32Noris001Vaccine,15,3,1.5,25.8,69.0,71,42,14.5,4,CARGA_EM_PERIGO
2026-08-24 18:56:57+00:00,ESP32Noris001Vaccine,15,4,1.5,25.8,70.6,63,43,14.1,5,CARGA_EM_PERIGO
2026-08-24 18:56:58+00:00,ESP32Noris001Vaccine,15,5,1.5,24.6,72.3,70,41,12.8,6,CARGA_EM_PERIGO
2026-08-24 18:56:59+00:00,ESP32Noris001Vaccine,15,6,1.5,24.6,69.1,67,40,13.7,7,CARGA_EM_PERIGO
2026-08-24 18:57:00+00:00,ESP32Noris001Vaccine,15,7,1.5,24.4,73.6,71,41,13.5,8,CARGA_EM_PERIGO
2026-08-24 18:57:01+00:00,ESP32Noris001Vaccine,15,8,1.5,24.0,77.4,86,38,13.0,9,CARGA_EM_PERIGO
2026-08-24 18:57:02+00:00,ESP32Noris001Vaccine,15,9,1.25,24.4,70.4,82,39,12.9,10,CARGA_EM_PERIGO
2026-08-24 18:57:03+00:00,ESP32Noris001Vaccine,15,10,1.5,24.3,68.9,79,39,13.5,11,CARGA_EM_PERIGO
2026-08-24 18:57:04+00:00,ESP32Noris001Vaccine,15,11,1.5,24.7,70.9,72,42,13.3,12,CARGA_EM_PERIGO
2026-08-24 18:57:05+00:00,ESP32Noris001Vaccine,15,12,1.25,24.5,74.1,68,46,13.2,13,CARGA_EM_PERIGO
2026-08-24 18:57:06+00:00,ESP32Noris001Vaccine,15,13,1.25,25.4,77.1,74,41,12.3,14,CARGA_EM_PERIGO
2026-08-24 18:57:07+00:00,ESP32Noris001Vaccine,15,14,1.5,25.9,70.0,61,41,12.8,15,CARGA_EM_PERIGO
2026-08-24 18:57:08+00:00,ESP32Noris001Vaccine,15,15,1.25,25.4,67.2,60,41,13.7,16,CARGA_EM_PERIGO
2026-08-24 18:57:09+00:00,ESP32Noris001Vaccine,15,16,1.5,26.6,73.3,56,42,11.7,17,CARGA_EM_PERIGO
2026-08-24 18:57:10+00:00,ESP32Noris001Vaccine,15,17,1.5,25.9,67.7,70,43,12.0,18,CARGA_EM_PERIGO
2026-08-24 18:57:11+00:00,ESP32Noris001Vaccine,15,18,1.5,27.0,67.4,63,42,12.8,19,CARGA_EM_PERIGO
2026-08-24 18:57:12+00:00,ESP32Noris001Vaccine,15,19,1.5,26.0,72.4,54,44,12.9,20,CARGA_EM_PERIGO
2026-08-24 18:57:13+00:00,ESP32Noris001Vaccine,15,20,1.5,25.5,72.8,52,43,12.0,21,CARGA_EM_PERIGO
2026-08-24 18:57:14+00:00,ESP32Noris001Vaccine,15,21,1.25,24.7,74.0,68,43,13.5,22,CARGA_EM_PERIGO
2026-08-24 18:57:15+00:00,ESP32Noris001Vaccine,15,22,1.25,23.8,75.4,64,45,14.0,23,CARGA_EM_PERIGO
2026-08-24 18:57:16+00:00,ESP32Noris001Vaccine,15,23,1.0,23.3,79.8,63,43,10.7,24,CARGA_EM_PERIGO
2026-08-24 18:57:17+00:00,ESP32Noris001Vaccine,15,24,1.25,22.9,74.1,59,41,12.2,25,CARGA_EM_PERIGO
2026-08-24 18:57:18+00:00,ESP32Noris001Vaccine,15,25,1.0,22.1,78.2,58,39,12.8,26,CARGA_EM_PERIGO
2026-08-24 18:57:19+00:00,ESP32Noris001Vaccine,15,26,1.0,21.6,78.9,66,43,12.3,27,CARGA_EM_PERIGO
2026-08-24 18:57:20+00:00,ESP32Noris001Vaccine,15,27,0.75,20.8,78.5,59,40,13.5,28,CARGA_EM_PERIGO
2026-08-24 18:57:21+00:00,ESP32Noris001Vaccine,15,28,1.0,21.5,78.9,65,43,13.5,29,CARGA_EM_PERIGO
2026-08-24 18:57:22+00:00,ESP32Noris001Vaccine,15,29,0.75,21.8,81.8,70,41,12.4,30,CARGA_EM_PERIGO
2026-08-24 18:57:23+00:00,ESP32Noris001Vaccine,15,30,0.75,23.0,70.8,69,43,12.9,31,CARGA_EM_PERIGO
2026-08-24 18:57:24+00:00,ESP32Noris001Vaccine,15,31,1.0,23.2,74.8,67,42,13.0,32,CARGA_EM_PERIGO
2026-08-24 18:57:25+00:00,ESP32Noris001Vaccine,15,32,0.75,24.3,76.3,70,41,12.8,33,CARGA_EM_PERIGO
2026-08-24 18:57:26+00:00,ESP32Noris001Vaccine,15,33,1.0,24.7,68.2,67,45,13.4,34,CARGA_EM_PERIGO
2026-08-24 18:57:27+00:00,ESP32Noris001Vaccine,15,34,0.75,24.8,72.3,79,41,13.6,35,CARGA_EM_PERIGO
2026-08-24 18:57:28+00:00,ESP32Noris001Vaccine,15,35,0.75,25.9,72.4,65,42,14.1,36,CARGA_EM_PERIGO
2026-08-24 18:57:29+00:00,ESP32Noris001Vaccine,15,36,0.75,27.0,73.0,83,40,14.4,37,CARGA_EM_PERIGO
2026-08-24 19:02:00+00:00,ESP32Noris001Vaccine,16,0,1.25,23.7,74.1,63,33,17.7,1,CARGA_EM_PERIGO
2026-08-24 19:02:01+00:00,ESP32Noris001Vaccine,16,1,1.5,23.5,76.6,62,34,18.1,2,CARGA_EM_PERIGO
2026-08-24 19:02:02+00:00,ESP32Noris001Vaccine,16,2,1.5,23.5,75.0,67,31,17.0,3,CARGA_EM_PERIGO
2026-08-24 19:02:03+00:00,ESP32Noris001Vaccine,16,3,1.5,23.8,73.9,69,33,19.1,4,CARGA_EM_PERIGO
2026-08-24 19:02:04+00:00,ESP32Noris001Vaccine,16,4,1.5,23.2,73.8,59,30,17.3,5,CARGA_EM_PERIGO
2026-08-24 19:02:05+00:00,ESP32Noris001Vaccine,16,5,1.5,23.6,78.4,59,32,18.5,6,CARGA_EM_PERIGO
